# Time-averaged data for fix rdf1850out
# TimeStep Number-of-rows
# Row c_rdf1850[1] c_rdf1850[2] c_rdf1850[3] c_rdf1850[4] c_rdf1850[5] c_rdf1850[6] c_rdf1850[7] c_rdf1850[8] c_rdf1850[9] c_rdf1850[10] c_rdf1850[11] c_rdf1850[12] c_rdf1850[13] c_rdf1850[14] c_rdf1850[15] c_rdf1850[16] c_rdf1850[17] c_rdf1850[18] c_rdf1850[19] c_rdf1850[20] c_rdf1850[21]
360000 200
99 2.955 1.13205 8.81544 0.560445 0.644768 0.634445 0.0585039 0.710602 0.0732416 0.780354 0.134945 0.765595 0.0180744 0.390488 0.0212987 2.87729 0.744845 4.19894 0.310726 4.70315 1.03836
100 2.985 1.03835 9.0467 0.549049 0.658338 0.615712 0.0599668 0.710595 0.075454 0.838447 0.139212 0.922593 0.0191554 0.410299 0.0222727 5.20967 0.757216 3.58519 0.319243 3.46209 1.04658
101 3.015 0.970061 9.26711 0.516916 0.671375 0.704967 0.0616748 0.680524 0.077616 0.738573 0.143046 0.874177 0.0202003 0.321594 0.0230519 6.59371 0.773196 4.16459 0.329338 3.39335 1.05479
102 3.045 0.887128 9.47272 0.47153 0.683504 0.676157 0.0633468 0.620385 0.0796267 0.695523 0.146728 0.726852 0.0210868 0.446589 0.0241558 5.41517 0.786598 4.08296 0.339432 4.43227 1.06575
103 3.075 0.814734 9.66528 0.44591 0.6952 0.72601 0.0651773 0.671673 0.0818464 0.720686 0.15062 0.880906 0.0221822 0.592929 0.0256494 5.92942 0.801546 4.7518 0.35142 5.96823 1.08082
104 3.105 0.767458 9.85022 0.438181 0.706918 0.66732 0.0668925 0.641741 0.0840084 0.739401 0.154692 0.767122 0.0231551 0.429483 0.0267532 5.2148 0.814948 4.90843 0.364038 6.40149 1.09726
105 3.135 0.72554 10.0285 0.429467 0.718629 0.789309 0.0689608 0.60425 0.0860839 0.615005 0.158144 0.658076 0.0240055 0.471293 0.027987 5.11796 0.828351 3.48865 0.373186 5.74691 1.11233
106 3.165 0.683534 10.1996 0.399607 0.729735 0.717819 0.0708778 0.650589 0.0883612 0.670206 0.161978 0.727569 0.024964 0.607395 0.0296104 5.02025 0.841753 6.02437 0.389274 7.18067 1.13151
107 3.195 0.642216 10.3635 0.406156 0.741237 0.802601 0.0730614 0.603831 0.090516 0.61078 0.165538 0.762627 0.0259873 0.787683 0.0317532 5.49396 0.856701 5.21469 0.40347 9.06751 1.15616
108 3.225 0.596134 10.5184 0.379426 0.752184 0.914963 0.0755982 0.654149 0.0928942 0.63466 0.169307 0.647968 0.0268737 0.631748 0.0335065 5.01541 0.870619 4.32349 0.415457 4.44415 1.16849
109 3.255 0.572837 10.6701 0.370485 0.763073 0.931264 0.0782286 0.646092 0.0952868 0.680154 0.173422 0.651338 0.0277818 0.529142 0.035 6.20774 0.888144 5.13745 0.429968 4.36675 1.18082
110 3.285 0.549254 10.8183 0.365425 0.774013 0.926682 0.0808951 0.724261 0.0980182 0.742606 0.177998 0.645073 0.028697 0.812718 0.0373377 5.91235 0.905155 6.90873 0.449842 2.8577 1.18904
111 3.315 0.531291 10.9642 0.37894 0.785565 0.937207 0.0836408 0.589204 0.100281 0.690026 0.182329 0.623367 0.0295979 0.620095 0.0391558 4.74975 0.919072 6.78137 0.469716 6.07715 1.20685
112 3.345 0.500544 11.1042 0.364505 0.79688 0.942174 0.0864514 0.665249 0.102883 0.67114 0.186617 0.695326 0.0306212 0.93567 0.0419481 4.6643 0.93299 7.50885 0.492114 3.67234 1.21781
113 3.375 0.503121 11.2474 0.386152 0.80908 0.932639 0.0892837 0.651807 0.105477 0.703556 0.191193 0.562906 0.0314644 0.897976 0.0446753 4.07445 0.945361 7.89572 0.516088 5.85914 1.23562
114 3.405 0.495979 11.3912 0.376255 0.82118 0.979338 0.0923105 0.658306 0.108144 0.68686 0.195741 0.595456 0.0323724 0.693185 0.0468182 4.16825 0.958247 6.93807 0.537539 2.21465 1.24247
115 3.435 0.489932 11.5357 0.393629 0.834066 1.00781 0.0954814 0.732306 0.111163 0.71667 0.200569 0.594512 0.0332949 0.660555 0.0488961 4.7518 0.973196 7.11865 0.559937 5.21929 1.2589
116 3.465 0.47529 11.6783 0.408731 0.847679 1.00852 0.09871 0.690436 0.11406 0.738935 0.205636 0.607106 0.0342534 0.95308 0.0519481 4.02029 0.986082 6.50061 0.580757 3.84787 1.27123
117 3.495 0.481608 11.8254 0.414283 0.861718 0.947068 0.101794 0.764826 0.117325 0.751069 0.210875 0.565237 0.0351614 0.956829 0.0550649 4.11218 0.999485 7.74956 0.605994 3.78144 1.28356
118 3.525 0.48057 11.9746 0.429063 0.876506 0.996404 0.105095 0.75187 0.12059 0.701759 0.215855 0.560097 0.0360767 0.68655 0.0573377 3.11224 1.00979 6.28621 0.626814 4.13539 1.29726
119 3.555 0.495057 12.131 0.434937 0.891756 1.09302 0.108778 0.729256 0.123811 0.726949 0.221101 0.667733 0.0371865 0.963408 0.0605844 4.28151 1.02423 6.27025 0.64795 3.25017 1.30822
120 3.585 0.500117 12.2917 0.457222 0.908057 1.01785 0.112266 0.807073 0.127436 0.712818 0.226333 0.605364 0.0382099 0.946972 0.0638312 2.5553 1.03299 6.16738 0.669085 1.20002 1.31233
121 3.615 0.514428 12.4597 0.465129 0.924921 1.03205 0.115862 0.811105 0.13114 0.713527 0.231659 0.616416 0.0392692 0.931936 0.0670779 3.84515 1.04639 7.4227 0.694953 3.54036 1.32466
122 3.645 0.526599 12.6346 0.491932 0.943053 1.05597 0.119602 0.797602 0.134844 0.750337 0.237352 0.598345 0.0403142 1.00851 0.0706494 3.0561 1.05722 7.03612 0.719874 5.79896 1.34521
123 3.675 0.558926 12.8232 0.507791 0.962078 1.03267 0.123321 0.886946 0.139031 0.743768 0.243089 0.75047 0.0416474 0.866082 0.0737662 3.00648 1.06804 5.07921 0.73817 4.94409 1.36301
124 3.705 0.572062 13.0195 0.532527 0.982358 1.02392 0.127068 0.814014 0.142937 0.732658 0.248833 0.658503 0.0428366 1.0822 0.0777273 3.66006 1.08144 7.75753 0.766562 3.7429 1.37671
125 3.735 0.592036 13.226 0.523101 1.0026 0.959358 0.130636 0.855805 0.14711 0.810647 0.25529 0.74234 0.0441986 1.11798 0.0818831 4.43562 1.09794 6.70218 0.791483 3.67975 1.39041
126 3.765 0.630025 13.4492 0.568656 1.02496 1.06596 0.134664 0.858332 0.151362 0.776324 0.261574 0.753784 0.0456039 1.28885 0.0867532 1.90972 1.10515 5.42547 0.811987 6.15922 1.4137
127 3.795 0.666726 13.6892 0.589267 1.04851 1.0286 0.138613 0.914782 0.155967 0.795613 0.268118 0.673541 0.0468795 1.01474 0.0906494 2.41581 1.11443 5.17316 0.831861 2.85516 1.42466
128 3.825 0.690528 13.9418 0.599574 1.07285 0.981037 0.14244 0.937499 0.16076 0.76423 0.274503 0.764094 0.0483497 1.14853 0.0951299 2.50766 1.12423 5.57871 0.853628 3.15821 1.43699
129 3.855 0.735623 14.215 0.625044 1.09862 1.05303 0.146613 0.942223 0.165653 0.810128 0.281378 0.77452 0.0498631 1.16305 0.0997403 3.51222 1.13814 5.176 0.874132 4.15001 1.45342
130 3.885 0.764408 14.5034 0.638153 1.12534 0.999201 0.150634 0.978332 0.170813 0.735708 0.28772 0.722553 0.0512972 0.96766 0.103636 2.69321 1.14897 3.76378 0.889274 2.04291 1.46164
131 3.915 0.797399 14.8089 0.66134 1.15346 0.943576 0.15449 0.990294 0.176117 0.804277 0.294761 0.711566 0.0527313 1.30313 0.108961 3.27753 1.16237 5.01711 0.909779 4.35918 1.47945
132 3.945 0.845828 15.1379 0.686136 1.18309 0.991551 0.158605 0.963191 0.181356 0.789043 0.301773 0.718485 0.0542015 0.845023 0.112468 3.10662 1.17526 4.86575 0.929968 4.2892 1.49726
133 3.975 0.879985 15.4855 0.70099 1.21382 1.01954 0.1629 0.952736 0.186617 0.821816 0.309189 0.763013 0.055787 0.954984 0.116494 2.5673 1.18608 5.46499 0.952997 2.60004 1.50822
134 4.005 0.927444 15.8573 0.711761 1.24549 1.0246 0.167282 0.978259 0.192101 0.759199 0.316143 0.782152 0.0574373 1.3518 0.122273 2.2875 1.19588 3.90792 0.969716 3.52271 1.52329
135 4.035 0.967727 16.2512 0.73643 1.27875 0.926308 0.171303 0.927043 0.197377 0.815446 0.323724 0.801323 0.0591525 1.15225 0.127273 4.037 1.2134 4.79606 0.990536 1.89125 1.53151
136 4.065 1.00885 16.6679 0.753448 1.3133 0.997853 0.175699 0.934647 0.202775 0.80866 0.331356 0.852141 0.0610046 1.10526 0.132143 3.50828 1.22887 4.08056 1.00852 1.86647 1.53973
137 4.095 1.0386 17.1032 0.780166 1.34959 0.968813 0.18003 0.967837 0.208446 0.876729 0.339752 0.849731 0.0628784 1.26295 0.137792 3.2295 1.2433 4.72835 1.02965 3.67304 1.55616
138 4.125 1.09464 17.5688 0.776287 1.38624 1.02775 0.184693 0.906434 0.213837 0.861747 0.348126 0.895508 0.0648818 1.20237 0.143247 2.95701 1.2567 4.30861 1.04921 1.81189 1.56438
139 4.155 1.1181 18.0513 0.79419 1.42427 1.00664 0.189327 0.924545 0.219415 0.846402 0.356472 0.90161 0.0669285 1.14299 0.148506 3.36048 1.27216 3.76946 1.06656 1.78502 1.5726
140 4.185 1.15964 18.559 0.802838 1.46328 1.04006 0.194184 0.926722 0.225086 0.891294 0.365386 0.729178 0.0686077 1.02926 0.153312 4.08194 1.29124 3.64687 1.0836 2.34721 1.58356
141 4.215 1.18638 19.0858 0.787177 1.50208 0.990439 0.198876 0.955163 0.231018 0.8546 0.374056 0.96572 0.0708634 1.27482 0.159351 2.39329 1.30258 3.52877 1.10032 0.869976 1.58767
142 4.245 1.21451 19.6328 0.841012 1.54413 0.992989 0.203647 0.973768 0.23715 0.905502 0.383374 0.879012 0.0729461 1.20322 0.16513 3.11179 1.31753 3.80817 1.11861 2.28301 1.59863
143 4.275 1.22681 20.1933 0.846163 1.58703 1.00866 0.208562 0.944278 0.243182 0.862401 0.392375 0.887741 0.0750793 1.09232 0.170455 4.02116 1.33711 2.65455 1.13155 4.50145 1.62055
144 4.305 1.25596 20.7751 0.833107 1.62986 0.971254 0.213361 0.897676 0.248998 0.881867 0.401708 0.94904 0.0773926 1.03835 0.175584 3.33906 1.35361 3.83081 1.15047 1.38639 1.6274
145 4.335 1.258 21.366 0.83259 1.67327 0.919134 0.217966 0.915168 0.255009 0.854839 0.410882 0.871836 0.0795474 1.24397 0.181818 3.29242 1.3701 2.83484 1.16467 0.820938 1.63151
146 4.365 1.27473 21.9731 0.869186 1.71921 0.976195 0.222924 0.940562 0.261271 0.898779 0.420662 0.97241 0.0819833 0.98455 0.186818 2.53816 1.38299 2.67151 1.17823 2.15693 1.64247
147 4.395 1.29037 22.5962 0.852926 1.76492 1.03556 0.228257 0.94269 0.267635 0.857083 0.430117 0.924619 0.0843327 0.945529 0.191688 3.30133 1.4 3.00043 1.19369 2.12878 1.65342
148 4.425 1.29378 23.2294 0.865382 1.81193 0.947034 0.233201 0.955104 0.274171 0.841706 0.439529 0.973758 0.0868406 1.04478 0.197143 2.86175 1.41495 2.83865 1.20852 2.09753 1.66438
149 4.455 1.30323 23.8759 0.834524 1.85788 0.962792 0.238296 0.921439 0.280564 0.893424 0.449654 0.908411 0.0892116 1.25122 0.203766 3.60508 1.43402 2.92097 1.22397 2.07024 1.67534
150 4.485 1.30115 24.5301 0.866295 1.90622 0.905674 0.243154 0.883806 0.286776 0.909631 0.460104 0.947923 0.0917195 1.1017 0.209675 1.82447 1.44381 2.11853 1.23533 0.509531 1.67808
151 4.515 1.30746 25.1963 0.863725 1.95507 0.926799 0.248191 0.964014 0.293644 0.890904 0.470474 1.01893 0.0944509 1.1587 0.215974 2.56128 1.45773 2.0323 1.24637 1.26006 1.68493
152 4.545 1.29251 25.8637 0.852245 2.00391 0.889779 0.253092 0.937317 0.300411 0.842984 0.480419 0.92587 0.096966 1.17977 0.222468 1.87256 1.46804 2.51974 1.26025 1.24356 1.69178
153 4.575 1.29883 26.5432 0.877324 2.05485 0.870447 0.257949 0.932899 0.307236 0.863504 0.490739 0.992267 0.0996973 1.38476 0.230195 1.93968 1.47887 2.31694 1.27319 0.98403 1.69726
154 4.605 1.29971 27.2322 0.873419 2.10623 0.861434 0.262821 1.00158 0.314658 0.849188 0.501023 0.922473 0.10227 1.32044 0.237662 2.09505 1.49072 2.67743 1.28833 0.969204 1.70274
155 4.635 1.29583 27.928 0.85656 2.15729 0.879522 0.267858 0.938725 0.321707 0.889881 0.511941 0.941361 0.104929 1.07663 0.243831 2.2502 1.50361 2.31384 1.30158 2.15438 1.71507
156 4.665 1.28952 28.6295 0.869514 2.20978 0.843296 0.272752 0.946448 0.328906 0.861672 0.522651 0.992183 0.107769 1.05184 0.249935 1.95491 1.51495 2.11994 1.31388 0.471431 1.71781
157 4.695 1.28921 29.3398 0.854958 2.26206 0.812985 0.27753 0.924188 0.336026 0.886806 0.533814 0.929724 0.110464 1.22658 0.257143 2.28136 1.52835 1.71713 1.32397 2.09922 1.73014
158 4.725 1.28611 30.0575 0.870936 2.31601 0.794184 0.282257 0.932885 0.343305 0.872222 0.544934 1.04799 0.113541 1.1453 0.263961 1.8181 1.53918 2.49122 1.3388 2.07288 1.74247
159 4.755 1.2757 30.7785 0.85398 2.36957 0.8463 0.287359 0.923126 0.350598 0.889046 0.556414 0.82657 0.115999 1.08796 0.270519 1.96543 1.55103 1.98759 1.35079 1.59163 1.75205
160 4.785 1.27245 31.5067 0.833441 2.42251 0.790906 0.292188 0.898783 0.35779 0.84713 0.567491 0.909564 0.118737 0.85123 0.275714 2.11225 1.56392 2.11867 1.36372 1.34854 1.76027
161 4.815 1.26273 32.2385 0.842254 2.47669 0.756743 0.296865 0.926832 0.3653 0.858862 0.578863 0.893611 0.121462 1.21863 0.283247 1.58481 1.57371 2.7557 1.38076 1.99712 1.7726
162 4.845 1.26279 32.9794 0.839901 2.53139 0.788766 0.301802 0.880185 0.372521 0.843493 0.59017 0.887062 0.1242 1.16193 0.290519 1.97549 1.58608 1.66331 1.39117 2.62972 1.78904
163 4.875 1.23421 33.7126 0.843733 2.58701 0.79271 0.306825 0.904206 0.38003 0.836354 0.601521 0.823244 0.126773 1.18842 0.298052 1.87159 1.59794 2.93881 1.40978 0.863577 1.79452
164 4.905 1.22483 34.4492 0.840986 2.64315 0.832583 0.312165 0.848485 0.387165 0.853298 0.613246 0.926723 0.129706 1.20489 0.305779 2.17079 1.61186 2.60575 1.4265 1.70685 1.80548
165 4.935 1.21486 35.1887 0.819076 2.69849 0.824464 0.317519 0.878133 0.394638 0.855025 0.625137 0.816694 0.132322 1.1399 0.313182 1.82681 1.62371 2.38136 1.44196 1.26655 1.8137
166 4.965 1.19158 35.923 0.821513 2.75467 0.828871 0.322968 0.842498 0.401895 0.856986 0.637201 0.90483 0.135255 1.18557 0.320974 1.95945 1.6366 2.35247 1.45741 2.08184 1.8274
167 4.995 1.18554 36.6623 0.823817 2.81169 0.802684 0.328308 0.895082 0.4097 0.81784 0.648854 0.880626 0.138145 1.21027 0.329026 2.09286 1.65052 2.18146 1.47192 1.44232 1.83699
168 5.025 1.17508 37.404 0.803386 2.86797 0.796502 0.33367 0.880414 0.417469 0.834699 0.660889 0.828885 0.140898 1.1481 0.336753 2.52651 1.66753 2.71852 1.49022 2.44083 1.85342
169 5.055 1.14502 38.1354 0.79469 2.9243 0.819822 0.339255 0.792365 0.424546 0.848418 0.67327 0.898674 0.143918 1.10522 0.344286 2.11874 1.68196 2.63988 1.5082 1.60879 1.86438
170 5.085 1.12985 38.8656 0.79942 2.98164 0.807116 0.344818 0.841344 0.432149 0.845803 0.68576 0.849659 0.146807 1.40348 0.353961 1.71885 1.69381 2.19572 1.52334 1.58931 1.87534
171 5.115 1.10437 39.5878 0.754711 3.03642 0.81199 0.350483 0.868537 0.440091 0.818953 0.697997 0.810652 0.149596 1.44305 0.364026 1.77201 1.70619 2.39682 1.54006 2.16074 1.89041
172 5.145 1.07907 40.3018 0.762201 3.0924 0.847596 0.356464 0.810852 0.447593 0.823273 0.710442 0.840496 0.152522 1.24214 0.372792 2.0457 1.72062 2.8167 1.55994 1.9391 1.90411
173 5.175 1.07179 41.0192 0.76534 3.14926 0.84072 0.362468 0.806134 0.455138 0.810493 0.722838 0.759267 0.155196 1.40003 0.382792 2.16536 1.73608 1.94306 1.57382 1.72513 1.91644
174 5.205 1.03391 41.7194 0.733235 3.20437 0.886977 0.368874 0.834241 0.463037 0.818333 0.7355 0.706044 0.157711 1.42068 0.393052 1.56945 1.74742 2.09677 1.58896 1.51678 1.9274
175 5.235 1.0259 42.4222 0.733405 3.26013 0.930206 0.37567 0.81023 0.470799 0.839505 0.748638 0.723816 0.16032 1.41332 0.403377 1.62161 1.75928 2.59051 1.60789 1.5001 1.93836
176 5.265 1.00012 43.1151 0.706121 3.31443 0.941858 0.382632 0.790053 0.478452 0.797996 0.761271 0.749177 0.163051 1.43226 0.413961 2.3708 1.7768 2.55901 1.62681 0.741455 1.94384
177 5.295 0.977533 43.8002 0.712309 3.36983 0.944685 0.389694 0.783915 0.486134 0.829949 0.77456 0.713455 0.165682 1.36361 0.424156 1.79296 1.79021 1.81601 1.64038 2.19721 1.96027
178 5.325 0.955009 44.4771 0.710338 3.42571 0.892211 0.39644 0.790433 0.493968 0.822087 0.787871 0.643641 0.168082 1.33183 0.434221 2.38608 1.80825 1.91892 1.65489 0.724636 1.96575
179 5.355 0.93507 45.1473 0.687033 3.48037 0.92556 0.403517 0.800413 0.501989 0.817655 0.801261 0.70697 0.170748 1.46932 0.445455 2.63214 1.82835 2.22691 1.67192 1.2567 1.97534
180 5.385 0.914619 45.8103 0.675057 3.53468 0.889271 0.410392 0.797091 0.510068 0.830774 0.815019 0.684077 0.173357 1.52871 0.457273 1.73349 1.84175 1.95934 1.68707 1.06279 1.98356
181 5.415 0.891312 46.4635 0.674024 3.58951 1.00116 0.418219 0.767284 0.51793 0.804298 0.828488 0.695336 0.176038 1.4535 0.468636 2.0439 1.85773 1.89637 1.70189 1.57742 1.99589
182 5.445 0.876598 47.1132 0.658091 3.64364 0.997556 0.426103 0.824127 0.52647 0.845315 0.842801 0.646948 0.17856 1.59339 0.481234 1.62961 1.87062 1.99631 1.71767 1.73168 2.00959
183 5.475 0.858828 47.7566 0.66532 3.69896 0.970498 0.433857 0.820738 0.535068 0.845296 0.857272 0.658178 0.181155 1.42177 0.492597 1.61372 1.88351 1.69734 1.73123 1.02758 2.01781
184 5.505 0.847333 48.3985 0.648917 3.75352 1.00614 0.441986 0.796738 0.543507 0.859452 0.872146 0.60578 0.183569 1.26185 0.502792 2.10613 1.90052 2.18551 1.7489 1.18584 2.0274
185 5.535 0.832705 49.0361 0.650168 3.80878 0.987242 0.45005 0.784866 0.55191 0.890535 0.887727 0.634952 0.186127 1.39077 0.514156 1.577 1.9134 2.24071 1.76719 1.8441 2.04247
186 5.565 0.814468 49.6666 0.635151 3.86335 1.02376 0.458504 0.786359 0.560421 0.843112 0.902638 0.584059 0.188505 1.42357 0.525909 1.49744 1.92577 2.13949 1.78486 1.32618 2.05342
187 5.595 0.803755 50.2955 0.654503 3.92019 1.03018 0.467101 0.802298 0.569199 0.855434 0.91793 0.705492 0.19141 1.32317 0.536948 1.79107 1.94072 2.37923 1.80473 1.47506 2.06575
188 5.625 0.807219 50.9339 0.647734 3.97704 1.03807 0.475858 0.781311 0.577839 0.884297 0.933907 0.665238 0.194177 1.37812 0.548571 2.13695 1.95876 2.31927 1.82429 1.78624 2.08082
189 5.655 0.797392 51.5713 0.640525 4.03386 1.13008 0.485493 0.787372 0.586639 0.885103 0.950072 0.628832 0.196822 1.61441 0.562338 2.41971 1.97938 1.81353 1.83975 1.28353 2.09178
190 5.685 0.792057 52.2112 0.635821 4.09087 1.06226 0.494645 0.76888 0.595323 0.90322 0.966741 0.622298 0.199467 1.54451 0.575649 1.49573 1.99227 2.15896 1.85836 2.53955 2.1137
191 5.715 0.790605 52.8566 0.640194 4.14888 1.14126 0.504583 0.777215 0.604194 0.926927 0.98403 0.625824 0.202155 1.40186 0.587857 1.47896 2.00515 2.17394 1.87729 2.04572 2.13151
192 5.745 0.791291 53.5094 0.648592 4.20827 1.12029 0.514442 0.804776 0.613477 0.952868 1.00199 0.669106 0.205059 1.35752 0.599805 1.23036 2.01598 1.54151 1.89085 2.17883 2.15068
193 5.775 0.790469 54.1683 0.64767 4.26819 1.13056 0.524496 0.83785 0.623242 0.916412 1.01944 0.609756 0.207733 1.38012 0.612078 2.3187 2.0366 1.91558 1.90789 1.07739 2.16027
194 5.805 0.801623 54.8435 0.655111 4.32943 1.07237 0.534131 0.7906 0.632553 0.924557 1.03724 0.668323 0.210695 1.45973 0.625195 2.18 2.05619 1.86151 1.92461 1.83053 2.17671
195 5.835 0.813471 55.5358 0.651636 4.39098 1.14394 0.544516 0.792121 0.641979 0.920634 1.05514 0.653472 0.213621 1.37352 0.637662 1.59003 2.07062 1.73764 1.94038 1.6586 2.19178
196 5.865 0.811428 56.2335 0.68209 4.45608 1.10007 0.554605 0.831995 0.651982 0.913848 1.07309 0.65327 0.216575 1.35981 0.65013 1.46137 2.08402 2.27001 1.9612 0.895428 2.2
197 5.895 0.829966 56.9544 0.69615 4.52319 1.04143 0.564255 0.850892 0.662316 0.85775 1.09011 0.726999 0.219898 1.28244 0.662013 1.22355 2.09536 1.83907 1.97823 1.77205 2.21644
198 5.925 0.852685 57.7026 0.739951 4.59526 0.964872 0.573285 0.855828 0.672816 0.780446 1.10576 0.827245 0.223717 1.40835 0.675195 1.15679 2.10619 1.31306 1.99054 1.90204 2.23425
199 5.955 0.867517 58.4716 0.769121 4.67092 0.92908 0.58207 0.911234 0.684109 0.819158 1.12235 0.919186 0.228005 1.20144 0.686558 1.85367 2.12371 1.66843 2.00631 2.02933 2.25342
200 5.985 0.880015 59.2595 0.792422 4.74967 0.929775 0.590948 0.955547 0.696072 0.818799 1.1391 0.963787 0.232545 1.45466 0.700455 1.24063 2.13557 1.35489 2.01924 2.86983 2.28082
430000 200
1 0.015 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0.045 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 0.075 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 0.105 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 0.135 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 0.165 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 0.195 0 0 0 0 0 0 0 0 0 0 1.41064 7.20669e-06 0 0 0 0 0 0 0 0
8 0.225 0 0 0 0 0 0 0 0 0 0 0 7.20669e-06 0 0 0 0 0 0 0 0
9 0.255 0 0 0 0 0 0 0 0 0 0 0 7.20669e-06 0 0 0 0 0 0 0 0
10 0.285 0 0 0 0 0 0 0 0 0.153549 7.20669e-06 0 7.20669e-06 0 0 0 0 0 0 0 0
11 0.315 0 0 0 0 0 0 0 0 0 7.20669e-06 1.09152 2.16201e-05 0 0 0 0 0 0 0 0
12 0.345 0 0 0 0 0 0 0 0 0 7.20669e-06 0.905164 3.60334e-05 0 0 0 0 0 0 0 0
13 0.375 0 0 0 0 0 0 0 0 0 7.20669e-06 3.46465 0.000100894 0 0 0 0 0 0 0 0
14 0.405 0 0 0 0 0 0 0 0 0 7.20669e-06 3.29297 0.000172961 0 0 0 0 0 0 0 0
15 0.435 0 0 0 0 0 0 0 0 0 7.20669e-06 2.85766 0.000245027 0 0 0 0 0 0 0 0
16 0.465 0 0 0 0 0 0 0 0 0 7.20669e-06 4.25355 0.000367541 0 0 0 0 0 0 23.4975 0.00136986
17 0.495 0 0 0 0 0 0 0 0 0.101623 2.16201e-05 1.3264 0.000410781 0 0 0 0 4.74188 0.000315457 0 0.00136986
18 0.525 0 0 0 0 0 0 0 0 0 2.16201e-05 1.96359 0.000482848 0 0 0 0 0 0.000315457 110.562 0.00958904
19 0.555 0 0 0 0 0 0 0 0 0 2.16201e-05 0.700961 0.000511675 0 0 0 0 7.5326 0.000946372 32.9964 0.0123288
20 0.585 0 0 0 0 0 0 0 0 0.0366084 2.88268e-05 0.948918 0.000554915 0 0 0 0 0 0.000946372 207.331 0.0315068
21 0.615 0 0 0 0 0 0 0 0 0.0658188 4.32401e-05 1.28771 0.000619775 0 0 0 0 0 0.000946372 93.7619 0.0410959
22 0.645 0 0 0 0 0 0 0 0 0.0301938 5.04468e-05 0.390895 0.000641395 0 0 0 0 2.81283 0.00126183 170.528 0.060274
23 0.675 0 0 0 0 0 0 0 0 0.0272027 5.76535e-05 0.237113 0.000655809 0 0 0 0 2.5684 0.00157729 89.323 0.0712329
24 0.705 0 0 0 0 0 0 0 0 0.0755867 7.92736e-05 0.217808 0.000670222 0 0 0 0 7.0444 0.00252366 92.1111 0.0835616
25 0.735 0 0 0 0 0 0 0 0 0.0460998 9.36869e-05 0.100355 0.000677429 0 0 0 0 4.30941 0.00315457 46.8283 0.090411
26 0.765 0 0 0 0 0 0 0 0 0.0213285 0.000100894 0.276806 0.000699049 0 0 0 0 17.9843 0.00599369 69.3566 0.10137
27 0.795 0 0 0 0 0 0 0 0 0.0393342 0.000115307 0.171848 0.000713462 0 0 0 0 12.9392 0.00820189 32.2298 0.106849
28 0.825 0.000841177 1.44134e-05 0 0 0 0 0 0 0.0183393 0.000122514 0.23825 0.000735082 0 0 0 0 8.57514 0.00977918 52.2078 0.116438
29 0.855 0 1.44134e-05 0 0 0 0 0.0558229 1.44134e-05 0.0171845 0.00012972 0 0.000735082 0 0 0 0 6.3972 0.011041 97.2289 0.135616
30 0.885 0 1.44134e-05 0 0 0 0 0.0261011 2.16201e-05 0.0478598 0.00015134 0 0.000735082 0 0 0 0 8.93761 0.0129338 71.2406 0.150685
31 0.915 0 1.44134e-05 0.00611242 1.44134e-05 0 0 0.0971459 5.04468e-05 0 0.00015134 0.0647578 0.000742289 0 0 0 0 5.59595 0.0141956 24.2344 0.156164
32 0.945 0 1.44134e-05 0.00288819 2.16201e-05 0.0598848 1.44134e-05 0.0911375 7.92736e-05 0.0138581 0.000158547 0.0602737 0.000749496 0 0 0 0 3.95333 0.015142 28.4082 0.163014
33 0.975 0 1.44134e-05 0.00541673 3.60334e-05 0.0561603 2.88268e-05 0.0212725 8.64803e-05 0.0131309 0.000165754 0.228268 0.000778322 0 0 0 0 2.45362 0.0157729 16.013 0.167123
34 1.005 0 1.44134e-05 0.00505176 5.04468e-05 0.0790607 5.04468e-05 0.020199 9.36869e-05 0.0122723 0.000172961 0.0532079 0.000785529 0 0 0 0 1.15898 0.0160883 5.05082 0.168493
35 1.035 0 1.44134e-05 0.0143697 9.36869e-05 0.0995375 7.92736e-05 0.0377555 0.0001081 0.0232661 0.000187374 0.0503494 0.000792736 0 0 0 0 0 0.0160883 23.6478 0.175342
36 1.065 0.000499367 2.88268e-05 0.0158324 0.000144134 0.0237238 8.64803e-05 0 0.0001081 0.0329594 0.000208994 0.191721 0.000821562 0 0 0 0 0 0.0160883 22.4447 0.182192
37 1.095 0.000949174 5.76535e-05 0.0235591 0.000223407 0.0444116 0.000100894 0 0.0001081 0.020772 0.000223407 0.13598 0.000843182 0 0 0 0 2.93269 0.0170347 54.969 0.2
38 1.125 0.000901453 8.64803e-05 0.0304369 0.000331508 0.0635167 0.000122514 0.0160036 0.000115307 0.0491609 0.000259441 0.0854576 0.000857596 0 0 0 0 3.6947 0.0182965 28.1023 0.209589
